23.160881,-11.818331,-0.021827,18.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
21.156582,-8.160285,-0.078878,18.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
22.353222,-8.045074,-0.102489,18.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
21.600002,-3.326233,-1.046993,18.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
20.733902,-3.500712,-0.097429,18.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
20.353632,0.089126,-0.322068,18.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
21.421711,-0.475936,-0.644102,18.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
21.593941,0.205584,-0.338111,18.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
21.289061,3.196731,-0.052803,18.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
15.124222,-4.164970,-0.146512,18.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
14.761222,-0.561455,-0.154412,18.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.906121,2.282360,-0.069242,18.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
18.891012,5.664618,-0.051726,18.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
14.654672,5.532443,-0.074904,18.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
13.349381,-0.719712,-0.078242,18.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
13.909081,-1.279061,-0.341759,18.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
14.295932,-4.249398,-0.350800,18.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-15.702281,-8.881627,-0.071372,272.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-14.374171,-9.008715,-0.031993,272.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-14.011352,-9.715665,-0.057162,272.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-14.352302,-12.796183,-0.045680,272.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-22.787611,-8.681125,-0.043221,272.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-23.160891,-11.818333,-0.021816,272.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-22.353231,-8.045075,-0.102476,272.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
